# TR_COL	1
# GENE_COL	1
# EXP	Astrocyte	2
# EXP	Neuron	6
# EXP	OPC	8
# EXP	NFO	7
# EXP	MO	5
# EXP	Microglia	4
# EXP	Endothelial	3
# END
Slc11a1	0.1	0.1	2.2	0.1	0.4	64.7	0.1
Slc11a2	12	10.5	11.3	14.9	8.2	86.6	18.7
Slc12a2	5.3	5.3	20.8	100.1	40.1	9	8.4
Slc12a4	58.2	16.4	32.3	26	11.9	19.1	11
Slc12a5	0.5	22.8	4.8	0.7	2	1.5	0.7
Slc12a6	7.2	15.6	10	7	4.4	12	7.1
Slc12a7	7.4	9.9	1.4	0.2	0.1	4	12
Slc12a9	29.2	14.3	34.2	36.8	15.9	46.7	5.7
Slc13a3	59.2	2.2	1.9	1.2	5.2	11	0.6
Slc13a4	0.1	0.2	0.5	0.1	0.1	0.1	0.1
Slc13a5	62.6	2.1	16.6	3	0.8	0.6	0.1
Slc14a1	53	1.8	2.6	0.5	0.2	0.8	0.1
Slc14a2	8.8	0.5	0.1	0.1	0.1	0.1	0.1
Slc15a2	160.5	5.5	18.6	2.1	1.2	2.3	2.9
Slc15a3	0.2	0.3	10.5	0.5	1.1	378	0.4
Slc15a4	8.1	5.2	13.9	42.9	15	103.9	5.9
Slc16a1	19.1	5.9	11.9	10.1	12	12.4	1003
Slc16a10	0.1	1.3	0.8	0.1	0.1	9.2	0.1
Slc16a11	0.4	1.9	0.9	0.3	0.1	0.8	4.8
Slc16a12	0.2	0.1	3	0.5	0.1	0.1	1.8
Slc16a13	2.2	1.5	5.7	3.3	1.1	5.3	19
Slc16a14	0.2	2	1.9	0.5	0.1	0.1	0.1
Slc16a2	18.5	8	20.4	4.4	1.4	0.6	37.3
Slc16a3	0.2	0.8	1.1	3.3	7.7	27.2	0.6
Slc16a4	0.9	0.6	0.4	0.2	0.1	0.1	112.8
Slc16a6	4.1	1.5	3.7	0.8	0.4	23.3	11.7
Slc16a7	0.2	4.2	4.9	5.6	1.7	3.3	0.1
Slc16a9	1.4	0.2	0.5	0.1	0.1	0.3	12.4
Slc17a5	6.1	3.7	7.1	5.4	3	2.9	6.1
Slc17a6	0.1	62.3	0.1	0.1	0.1	0.1	0.2
Slc17a7	0.5	15.2	24.3	2.5	23.4	23.5	1.2
Slc17a8	0.1	3.5	0.1	0.1	0.1	0.1	0.1
Slc17a9	0.1	0.2	0.2	0.1	0.1	2.3	0.1
Slc18a2	0.7	2.9	0.8	1	0.3	0.1	1.1
Slc18a3	0.1	6	0.1	0.1	0.1	0.1	0.1
Slc19a1	8.5	12.3	9.1	4	1.6	11.1	9.6
Slc19a2	4.8	6	5.1	2.7	1	0.5	1.3
Slc19a3	0.2	0.1	0.1	0.1	0.1	0.1	26.1
Slc1a1	0.4	8.9	64	132.8	13.9	0.4	50
Slc1a2	731.7	29.6	172.9	15.8	23.2	7.9	1.7
Slc1a3	1141	45.8	161.2	12.3	18.7	17.5	3.9
Slc1a4	300	39	43	9.6	1.5	3.9	84.2
Slc1a5	3.2	1.1	3.4	1	1.9	4.1	4.9
Slc1a6	0.3	10.8	7.5	2	0.4	0.3	0.1
Slc20a1	110.9	28.2	20.5	17.9	4.3	24.5	16.9
Slc20a2	44.9	14	10.9	16.7	22.6	2.4	5.1
Slc22a15	0.5	8.3	2.7	0.9	0.1	0.1	0.8
Slc22a17	142.3	239.4	387.5	366	264.1	26.2	6.5
Slc22a21	2.9	1	3.7	9.5	2.6	0.9	0.9
Slc22a23	36.4	14.1	39.8	116.8	58.1	0.5	6.3
Slc22a3	0.1	0.5	4.1	0.5	0.1	0.1	0.1
Slc22a4	3.8	1	0.7	1.1	0.2	0.9	0.2
Slc22a5	11.7	8	13.8	22.4	9.4	4.8	10.1
Slc22a6	0.1	0.2	3.1	0.1	0.1	0.1	0.1
Slc22a8	1.5	0.8	1.8	0.1	0.2	0.7	188.1
Slc23a2	21.1	19.7	26.1	17.5	5	21.2	16.9
Slc24a2	0.1	20.5	0.9	10.7	8.1	0.1	0.1
Slc24a3	11.5	77.3	18.8	17.4	4.8	7.2	0.4
Slc24a6	17.1	3.3	1.6	0.6	1	21.3	5.5
Slc25a1	24.4	43.4	35.5	92.3	198.3	30	32.6
Slc25a10	3.9	2.4	2.1	3.2	9	19.2	6.8
Slc25a11	19.6	37.9	31.4	36.5	28.7	55	30.3
Slc25a12	16.9	30.9	22.8	18.6	20.5	4.9	10.3
Slc25a13	0.4	0.3	2.7	1	0.7	0.9	1.2
Slc25a14	5.4	9.5	8.7	5.4	3.4	1.7	2.6
Slc25a15	3.3	2.7	11.9	8.8	3.9	1.6	6
Slc25a16	9.2	5.9	6.8	3.8	1.2	0.6	4.4
Slc25a17	15.3	14.8	21	28.1	14.7	18.6	20.8
Slc25a18	104	7.1	14.9	1.2	5.1	3.1	0.7
Slc25a19	7.5	7.8	11.2	13.8	17.4	18	4.3
Slc25a20	14.1	4.7	15.8	10.3	3.6	7.5	41.5
Slc25a22	8.5	45.1	10.6	5.5	4.9	6.7	1.8
Slc25a23	38.1	40.1	51.5	50.4	68	19	4.2
Slc25a24	0.7	0.6	1	0.5	0.1	0.2	7.5
Slc25a25	32	9.5	12.7	6.2	3	56.8	83.6
Slc25a26	2.9	3.2	4.8	4.3	3.3	3.3	2.8
Slc25a27	4.2	27.1	7.5	4.6	7.4	0.3	0.7
Slc25a28	19.3	14.7	12	6.9	5.6	11.1	7.8
Slc25a29	6.3	3.4	8.5	13.2	8.7	1.3	1
Slc25a3	211.9	165.4	141.2	128.6	78.4	156.5	150.3
Slc25a30	1.9	2.7	3.8	2.6	1.5	3.2	6.4
Slc25a32	3.7	2.4	2.7	1.9	1.2	1.2	5.1
Slc25a33	18.3	8	7	6.7	4.6	24	33
Slc25a34	13.4	0.4	0.5	0.1	0.3	0.5	0.5
Slc25a35	4.3	0.7	2.5	2.4	3	1.5	0.8
Slc25a36	23.4	17.8	15	12.8	3.2	2.7	7.8
Slc25a37	10.5	1.5	8	4.5	1	14.7	2.3
Slc25a38	19	13.1	13.7	26.1	37.8	11.2	13.1
Slc25a39	16.2	20.6	46	32.1	24.5	59	52.9
Slc25a4	134.9	371.2	284.8	221	184.1	50.5	144.5
Slc25a40	5.4	2.3	3.9	3.5	0.7	0.4	4.1
Slc25a42	16.8	2.9	5.6	3	2	1	4.5
Slc25a44	14.5	24.9	20.4	29.3	16.8	15.4	7.4
Slc25a45	0.7	0.1	2.8	1.5	4.8	67.6	10.8
Slc25a46	13	15.2	10.4	10.4	5.3	1.2	7.7
Slc25a5	91.1	71.5	115	95.9	74.7	208.4	214.9
Slc26a1	2.1	0.6	1.8	1.6	0.6	0.1	0.1
Slc26a10	0.1	0.1	0.1	0.1	0.1	0.1	3.5
Slc26a11	7.1	0.8	2.8	5.7	2.8	3.4	1.8
Slc26a2	2	0.8	1.7	1.6	0.6	2.4	3.2
Slc26a6	12.6	3.1	2.2	2.8	1.7	2.6	1.4
Slc27a1	157.9	16.5	16.3	5.9	7.1	9.4	4.3
Slc27a3	1.1	9.3	4	1.3	0.3	0.2	0.8
Slc27a4	11.4	17	20.8	46.7	35.8	17.7	7.1
Slc27a6	0.1	1.2	2.6	1.8	0.3	0.1	0.7
Slc29a1	12.2	22.1	22.3	3.4	0.8	110.8	60.9
Slc29a2	8.1	7.1	4.9	1.6	0.4	1.6	0.4
Slc29a3	2	0.8	3.6	8.4	7.1	24.1	0.7
Slc29a4	0.8	17.3	13.7	2	0.6	0.8	12.2
Slc2a1	55.6	11.3	16.3	16.9	31.7	46	938.5
Slc2a10	4.7	0.1	0.3	0.1	0.1	0.3	0.3
Slc2a12	5.4	0.2	4.3	0.8	0.2	0.1	1.4
Slc2a13	2.9	42.2	6.3	3	0.5	0.1	0.5
Slc2a3	1.7	32.9	17.2	5.1	1.2	5.3	1
Slc2a4	2.6	0.9	0.5	0.1	0.2	0.3	0.1
Slc2a5	0.2	0.3	7.9	0.4	1	221.2	0.1
Slc2a6	2.6	7.9	6.4	4.1	1.2	2.4	0.7
Slc2a8	10.4	7.7	11.4	8.1	6.8	27.2	6.6
Slc2a9	0.2	0.1	0.6	0.2	0.1	3.6	1.1
Slc30a1	10.8	6.4	6.1	5.5	2.9	3.3	55.6
Slc30a10	64.5	3.9	1.4	0.1	0.2	0.1	1.3
Slc30a3	0.2	1.3	1.4	0.2	1.6	4.1	0.1
Slc30a4	8.7	10.7	10.2	11.4	4.5	1.8	15.9
Slc30a5	21	11.8	23.8	17.7	3.8	5.7	16
Slc30a6	9.2	4	6.7	4.2	3.5	5.5	5.4
Slc30a7	8	3	5.8	6.5	2.1	2.7	5.9
Slc30a9	22.6	24.1	19.6	29.7	23.4	8.8	24
Slc31a1	21.9	11.5	20.8	11.9	3.4	22.5	136.7
Slc31a2	2.2	1.4	3.8	5.7	5.7	5.6	16.4
Slc32a1	0.2	48.6	1.1	0.1	0.9	0.5	0.4
Slc33a1	16.7	6.3	13.4	6.4	3.5	2.5	5.1
Slc35a1	8.8	9.8	12.7	8.3	2.8	3.9	13.2
Slc35a2	20.2	7	22	45.4	49.6	12.9	9.5
Slc35a3	18.6	5.8	8.4	5.4	2.7	2.6	11.8
Slc35a4	16.1	9.4	29.6	30	25.3	25.6	13.7
Slc35a5	11.1	6.1	14.7	15.5	13.7	2.5	1.4
Slc35b1	49.1	29.5	51.3	59.1	38.5	24.1	58.5
Slc35b2	25.2	9.9	62.7	98.2	53.5	91.9	17
Slc35b3	8.7	4.5	6.7	5.4	2.1	3.5	16.5
Slc35b4	10.2	6.2	12.9	7.6	4.8	7.7	4.5
Slc35c1	3.9	3.2	3.4	4.1	3.3	7.5	0.8
Slc35c2	11.4	11.3	12.9	11.7	14	75.5	5.7
Slc35d1	12.2	3.2	8.3	11	2.1	1.9	2.3
Slc35d2	0.6	0.1	0.5	0.2	0.1	0.4	3.8
Slc35e1	8.9	7.9	8.9	8.5	6.8	9.7	7.5
Slc35e2	7	6.4	5.6	7.8	3.3	1.3	3.2
Slc35e3	4.5	10.2	14.3	16.8	7.4	5.2	1.5
Slc35e4	12.6	6.4	17.7	11.1	14.6	5.2	6.7
Slc35f1	11.7	30.9	76.7	25.1	0.7	0.1	0.2
Slc35f2	0.7	2.1	1.8	3.3	0.8	0.3	93.3
Slc35f3	0.5	2.3	1.3	3.1	0.2	0.2	0.1
Slc35f4	0.1	2.4	0.2	0.1	0.1	0.1	0.1
Slc35f5	14	12.3	14.8	11.2	4.5	7	26.1
Slc36a1	8.1	7.8	7.6	4.9	1.7	17.1	3.8
Slc36a4	4.1	14.3	5.9	5.2	2.1	5.4	9.8
Slc37a2	1.2	0.8	2.3	0.2	0.2	47.3	0.1
Slc37a3	7.3	10.8	16.2	9.8	7.2	2.2	5.8
Slc37a4	10	7.5	14.8	12.8	8.7	8.4	5.6
Slc38a1	1.8	23.1	9.3	6.5	0.6	10.7	1.4
Slc38a10	11.9	18	17	25.3	25.6	66.3	24.9
Slc38a11	0.2	0.1	0.2	0.1	0.1	0.2	4.8
Slc38a2	40.6	105.4	73.9	69.4	38.5	35	297.6
Slc38a3	445.8	17.4	106	14	8.1	5.8	330.8
Slc38a4	0.1	2.5	0.2	0.1	0.1	0.1	0.1
Slc38a5	2.8	1	0.6	0.1	0.1	0.8	379.8
Slc38a6	5.1	2.5	3.1	3	0.7	2.3	3.5
Slc38a7	3.6	8.9	8.2	5.1	2.1	28.5	2.6
Slc39a1	33.8	8	37.3	33.3	24	95.4	52.3
Slc39a10	14	15.9	18.3	6.8	1.3	4.6	221.3
Slc39a11	6.8	7.9	9.3	4.6	2.5	10.2	8.5
Slc39a12	125.4	3	15.4	0.3	3.3	5.3	0.6
Slc39a13	8.7	6.2	10.9	6	4.6	15.7	4.8
Slc39a14	19.4	5.1	8.6	5	0.8	4.1	0.3
Slc39a3	7.5	17.8	20.3	21.2	28.2	12.5	7.7
Slc39a6	12.9	34.8	25	19.7	6.2	4.5	3.1
Slc39a7	48.8	33.9	54.9	60.6	37.9	98.2	47.3
Slc39a8	2.3	0.7	1.2	0.1	0.1	4.4	188.2
Slc39a9	12.1	10.1	17	19	9.8	7.9	6.8
Slc3a2	219.8	63.3	62.9	41.1	38.8	272.9	592.5
Slc40a1	1.3	0.6	4.1	0.3	0.3	31.7	150.8
Slc41a1	39.5	4.6	14.9	6.5	3.7	6.7	9.3
Slc41a2	1.9	2.8	7.4	1.7	0.3	0.1	0.1
Slc41a3	4.9	9.5	3.9	2.4	0.9	15.5	0.4
Slc43a1	0.3	0.1	0.1	0.1	0.1	2.3	1.3
Slc43a2	3	4	9.5	9.9	10.2	28.7	15.5
Slc43a3	1.8	0.1	0.3	0.1	0.1	1.4	19.3
Slc44a1	19.7	6.2	64.8	485.3	328.4	6.2	21
Slc44a2	19.4	12.2	25.5	14.9	13.9	81.1	22.6
Slc44a5	1	4.8	7.2	5.9	0.4	0.2	9.7
Slc45a1	0.1	17.4	10.7	4.5	2.2	0.5	0.1
Slc45a3	0.1	0.2	0.2	8.3	25	3.4	0.1
Slc45a4	4.5	8.7	9.2	5.6	1.2	9.3	3.6
Slc46a1	15	6.6	10.2	2.6	1	57.8	0.3
Slc46a3	2.4	0.5	7.1	1.6	1.1	22.3	28.9
Slc48a1	32.1	18.6	30.8	92.4	240	21.5	14.9
Slc4a10	0.2	9.2	12.8	2.3	0.4	0.2	0.1
Slc4a1ap	5.3	5.9	5.1	3.4	2.4	2.1	4.1
Slc4a2	12.1	2.6	4.9	25.4	43.2	23.1	8
Slc4a3	20	30.8	13.6	6.1	2.9	2.2	0.2
Slc4a4	265.9	12.6	19.2	1.6	1.8	0.8	0.7
Slc4a7	10.4	9.4	10.9	6.2	0.8	4.6	5.1
Slc4a8	2.8	3.7	4.1	6.6	1.5	0.2	0.1
Slc50a1	20.6	8.2	26.8	23.6	25.3	33	54
Slc5a10	0.1	0.1	0.2	0.1	0.1	5	0.1
Slc5a11	0.2	0.1	0.4	0.7	3.1	0.1	0.2
Slc5a3	3.8	4.8	2.5	1.6	1.3	0.4	1.5
Slc5a5	0.1	0.5	0.4	0.1	0.1	0.1	1.6
Slc5a6	3.5	3.9	3.9	2.3	1	2.9	20.3
Slc5a7	0.1	4.5	0.4	0.9	0.1	0.1	0.1
Slc6a1	419.7	128.7	143.2	86.8	22.8	3.2	0.7
Slc6a11	557.4	35.1	29.2	7	7.9	4.5	1.1
Slc6a13	0.1	0.5	11.1	0.1	0.2	0.6	0.6
Slc6a15	0.2	17.8	5.1	2.4	0.6	0.1	0.2
Slc6a17	0.9	27.5	3.3	0.4	2.3	2.1	2.5
Slc6a20a	0.2	0.2	3.3	0.1	0.1	0.2	7.5
Slc6a20b	0.1	0.1	0.3	0.1	0.1	0.1	0.5
Slc6a6	1.6	33.2	9.8	16.2	16.1	22.4	175.1
Slc6a7	0.1	9.4	0.8	0.1	0.5	0.7	0.1
Slc6a8	13.9	17	19.9	68.4	43.9	5	6.6
Slc6a9	79.6	7	15.3	17.5	49.7	0.8	0.4
Slc7a1	6.1	11.9	5.7	6	0.8	7.9	192.4
Slc7a10	303.3	33.8	24.6	2.4	2.6	3	0.5
Slc7a11	34.4	1.1	3.7	0.1	0.3	0.7	3.8
Slc7a14	0.1	4.5	1.2	0.5	0.3	0.1	0.1
Slc7a2	37.4	1.5	4.8	0.6	0.2	0.2	0.7
Slc7a3	2.2	7.3	33.4	6.6	0.1	0.1	24.9
Slc7a4	3.5	11	5.4	2.6	1.4	1.3	0.2
Slc7a5	81.2	38.2	34	12.7	1.5	47.1	682.9
Slc7a6	3.8	12.8	10	11.5	3	11.6	6.7
Slc7a6os	13.2	12.3	14.6	12.7	6.8	13.5	11.8
Slc7a7	1.4	0.3	2.7	0.2	0.4	103.7	11
Slc7a8	0.6	4	8.1	3.2	1.1	63.9	32.9
Slc8a1	0.4	4.9	4.3	1.4	1.1	3.2	0.2
Slc8a2	10.9	18.3	23.8	9	2.5	2	0.3
Slc8a3	0.3	9.4	6.2	3.2	4.3	0.1	0.1
Slc9a1	7.2	8.9	14.8	7.2	2.7	17.6	6.4
Slc9a3r1	101.7	6	17.8	2.9	7.5	44.6	8.9
Slc9a3r2	3	8.6	7.5	35.3	71.4	4.5	162.2
Slc9a5	1.9	5.3	4.6	1	0.2	2	2
Slc9a6	11.7	35.9	18.3	18.7	9.9	2.7	3.8
Slc9a7	6.4	6.7	10.6	3.3	0.2	1	0.4
Slc9a8	10.8	8.6	7.2	6.3	2.9	10.5	3.2
Slc9a9	8.1	3.4	20.5	13.7	11	28.5	1.9
Slco1a4	1.1	0.3	0.6	0.1	0.2	0.3	198.1
Slco1a5	1	0.1	0.1	0.1	0.1	0.1	2.9
Slco1b2	0.8	0.1	0.1	0.1	0.1	0.1	2.1
Slco1c1	408.1	10.9	14.4	0.3	3.5	4	1267.5
Slco2a1	0.2	0.2	0.1	0.1	0.1	0.1	5.9
Slco2b1	0.8	0.5	10.1	0.4	1.5	317.9	103.1
Slco3a1	0.3	3.2	5.1	10.6	35.6	0.2	1.8
Slco4a1	0.1	0.3	0.3	0.1	0.1	11.5	0.5
Slfn2	0.1	0.1	0.4	0.1	0.2	64	0.4
Slfn5	0.2	0.1	0.1	0.1	0.1	0.2	24.2
Slit1	1.9	10.2	2.2	1.6	0.2	0.2	0.1
Slitrk1	0.1	5.3	23.4	3.6	0.3	0.1	0.1
Slitrk2	20.6	1.8	15.5	4.2	0.2	0.1	0.1
Slitrk3	0.1	2.2	17	6.9	1.6	0.1	0.1
Slitrk4	0.1	2	3.7	0.8	0.1	0.1	0.1
Slitrk5	2.7	8.1	13.9	4.8	1.7	0.1	0.1
Slk	10.9	5.5	8.3	11	5.6	2.2	21.7
Slmap	9.3	6.3	9.8	5	1.8	4.6	10
Slmo1	10.4	10.5	4.2	1.6	1.1	0.8	0.1
Slmo2	15.5	15.7	14.5	16.9	13.6	9.2	15
Slpi	0.1	0.1	2.2	8.2	20.9	1.5	0.1
Sltm	19.5	12.9	13.4	9.9	2.9	2	8
Slu7	7.5	5.5	9	9.2	5.6	2.7	9.2
Slx4	3.8	3.1	3.7	2.5	1.1	1.2	1.7
Smad1	11.1	35.6	10.4	6.6	2.5	8.6	29.5
Smad2	13.3	12.1	10.5	9.8	3.4	9.4	15.5
Smad3	8.4	1.3	8.7	11	1.4	60.6	14.8
Smad4	14.2	15.5	16	11.4	4.5	18.3	24.4
Smad5	25.5	10.6	20.3	11.5	3.5	6	16.3
Smad6	1.5	0.1	0.3	0.1	0.1	0.9	11
Smad7	6.5	4	5.1	29.9	16.1	31.9	5.3
Smagp	0.5	0.2	1.7	0.2	0.4	35.5	33
Smap1	15.9	29	24.9	32.7	17.3	7.8	26.8
Smap2	6.8	22.9	33.2	24.5	26.7	123.6	11.1
Smarca1	1.6	8.2	7.3	1.4	0.1	0.1	0.2
Smarca2	19.9	23.6	25.2	10.7	5.6	6.6	23
Smarca4	12.8	22.6	24.6	20.7	11.7	12.2	16.1
Smarca5	6.6	4	5	5.3	1.8	1.4	3.8
Smarcad1	10.2	7.7	8	4.6	0.9	1.3	6.2
Smarcal1	5.5	7.1	5.9	3.1	2.1	4	2.9
Smarcb1	24.6	35.5	48.3	40.4	23.6	18.9	27
Smarcc1	7.9	9.3	9.8	6.1	3.3	4	4.1
Smarcc2	48.6	49.2	31.7	23.9	24.3	11.1	12.2
Smarcd1	10.8	32.1	33.9	33.5	24.5	11.5	9.1
Smarcd2	12.7	7.9	4.9	4.1	2.7	26.7	19.2
Smarcd3	22.7	20.4	23.6	8.2	10.9	4	1.4
Smarce1	5.1	10.5	12.2	9.6	3.8	5	18.2
Smc1a	16.9	10.3	18.6	9	3.8	4.2	19.5
Smc2	5	1.3	5.5	1.9	0.4	0.3	4.2
Smc3	12.4	11	11.7	5.4	1.5	0.8	10.6
Smc4	20	2.1	7.3	2.1	0.7	0.4	9.3
Smc5	18.8	6.9	8	3.4	0.7	0.7	6.2
Smc6	7.9	5.9	8.2	4	1.5	0.8	8.4
Smchd1	8.5	3.9	6.1	2.7	0.5	1.4	9.6
Smcr7	8.5	5.6	6.9	4.8	3.2	6.4	3
Smcr7l	6.4	4.5	5.3	5.6	3.7	4.8	2.4
Smcr8	5.9	4.6	5.1	4.2	1.8	14.7	7.5
Smek1	20.1	16	14.3	9.5	2	3	11.2
Smek2	13.4	10	10.3	9.6	3.1	1.9	17.3
Smg1	14	7.9	7.9	5.2	0.9	2.7	5.6
Smg5	18.8	16.4	13.6	17.1	11.2	20.3	15.7
Smg6	7.4	6.9	7	4.5	2.1	6.5	8.2
Smg7	17.6	15.5	14.3	14.7	3.6	8.3	8.8
Smn1	6.2	9.3	11.1	8.3	4.2	5.9	9.4
Smndc1	17.7	13.9	19.8	19.5	10.8	17.1	18.5
Smo	19.8	2.4	6.3	1.7	0.5	9	8.9
Smoc1	2.8	6.9	50.9	11.8	0.3	0.2	0.1
Smoc2	0.1	3.5	0.3	0.1	0.1	0.1	14.1
Smox	54.8	9.8	79.3	72.8	55.5	111.7	127.8
Smpd1	31.7	28.2	41.8	33.3	25.3	26	19.1
Smpd2	39.5	5.5	26.5	29.8	10	22.1	22.7
Smpd3	2.4	10.6	3.7	0.6	0.8	0.7	0.2
Smpd4	9.6	9.2	9.6	5.9	2.3	6.3	4.8
Smpdl3a	96.9	7	16.6	4.7	5.5	8.2	118.7
Smpdl3b	0.8	0.1	0.6	0.2	0.1	5.6	2.1
Sms	3.6	14.2	6.3	1.1	0.7	1.9	1.4
Smtn	2.6	0.8	2.7	2.2	1.1	1.5	45
Smtnl2	0.1	0.7	1.7	3	7.9	0.1	0.2
Smu1	12.6	9.5	22.5	16.1	10	17.9	20
Smug1	2.8	2.7	3.3	2	1.3	0.6	2.2
Smurf1	9.4	15.2	5.7	35.2	26.8	22.6	14.1
Smurf2	10.6	10.9	9.5	10.5	4.5	5.2	23.6
Smyd2	8.3	21	30.7	19	12.8	5.2	39.6
Smyd3	1	6	4.3	2.6	1.2	3.4	2.7
Smyd5	3	7.3	5.5	2.1	1.1	9.4	2.4
Snai1	0.4	0.9	0.1	0.4	0.1	0.7	1.1
Snai2	0.4	0.6	0.2	0.1	0.1	0.1	3.3
Snap23	11.5	3.7	10.8	13.6	7.4	7.9	26.2
Snap25	2.1	147.8	27.2	6.3	9.8	3.6	2
Snap29	4.3	5.6	8.8	12.9	11.8	20.1	6.5
Snap47	10.4	57.8	39.1	24.9	24.9	8.8	7.5
Snap91	4.7	79.7	23.5	13.4	6.5	2	0.6
Snapc1	8.5	7.3	5.3	2.3	0.8	1.2	3.8
Snapc2	8.9	14.9	19.1	6.8	5.7	7	14.1
Snapc3	8.7	6.8	5.5	4.3	2.2	1.1	4.5
Snapc4	8.3	6	4.8	4.2	1	3.8	1.2
Snapc5	3	4	6	5.1	6.5	2.1	9.5
Snapin	20.4	17.4	21.1	39.8	40.9	13.7	12.2
Snca	6	74.7	32.2	6.2	10.3	5.1	9.1
Sncaip	11.8	3.2	4.6	0.7	0.1	1.6	0.5
Sncb	0.5	61.7	9.7	2	9.9	10.8	1.4
Snd1	18.4	20.5	27.5	27.6	18.8	35.3	32.6
Sned1	4.3	0.3	1.2	0.6	0.2	0.2	0.5
Snf8	4.1	6	9.7	10	10.5	10.5	7
Snhg1	33.5	52.8	28.2	33.5	14.6	14.6	70.5
Snhg10	1	4	2	1.5	1.1	0.2	0.7
Snhg11	0.6	304.9	1.5	0.4	0.8	2.4	0.4
Snhg12	29.5	62.6	30.7	24.7	11.3	26.3	27.5
Snhg3	13.7	10.2	9.1	10.1	7.6	7.7	22.5
Snhg4	3.7	6.8	3.3	1.5	0.7	1.3	1.8
Snhg5	22.4	36.3	20.9	18.3	8.3	7	22.4
Snhg6	17.2	20.8	22	23	19.1	7.5	26.8
Snhg7	2.5	3.9	1.8	1.1	0.4	0.5	2.1
Snhg8	24.3	25.2	26.2	15.9	15.4	26.7	42.1
Snip1	5.2	5.2	6.3	4.8	2.7	9	6.9
Snn	39.9	60.9	40.4	15.1	20	126.4	30.9
Snora16a	1.2	2.5	0.3	0.1	0.1	1.9	0.6
Snora21	0.1	0.1	0.1	0.1	0.1	0.1	4.1
Snora28	14.7	0.8	2	2.1	1.1	1.6	2.2
Snora31	0.1	0.1	3.4	1	0.1	2.2	0.1
Snora34	0.8	0.1	5.4	0.1	0.1	0.1	1.3
Snora64	5.4	2.6	5.1	2.4	3.2	8.7	9.1
Snora70	0.5	0.9	3.5	0.6	0.1	2.2	2.2
Snora78	0.9	1	0.3	0.6	1	3.6	1.3
Snora81	4.9	6	2.4	1.7	0.3	1.6	1.3
Snord22	4.8	3.8	4.7	0.1	0.1	1	1.3
Snph	5.5	12.2	7.9	1.7	5.8	9.2	0.1
Snrk	23	14.1	5.6	1.9	0.8	3.8	46.1
Snrnp200	11.2	11.3	18.7	12.7	6.3	11.3	13.3
Snrnp25	4.2	7.4	9.6	10.3	10.2	5.6	7.8
Snrnp27	13	16.2	21.5	21.5	18.1	12.5	22.3
Snrnp35	2.4	3.2	3.7	3.1	4.4	9.1	2.4
Snrnp40	11	11.5	15.8	15.7	9.1	11	17.4
Snrnp48	12.1	9.6	8.1	5.9	2	3	8.2
Snrnp70	167.5	126.3	88.5	71.6	24.5	75.1	44.6
Snrpa	12.6	17.4	22.9	16.4	10.7	20.4	13.7
Snrpa1	11.7	13.9	19.4	14.8	5.6	9.1	15.7
Snrpb	36.5	56.2	77.7	67.6	36.8	120.4	138.7
Snrpb2	10.3	16	11.9	11.5	6.9	6.3	34.7
Snrpc	4.6	6.5	7.6	6.5	5.8	8.2	12.4
Snrpd1	11.2	13.6	18.3	14.4	4.7	6.2	17
Snrpd2	13.4	27.3	44.9	36.1	31.4	25.7	49.3
Snrpd3	26	48.6	52.1	66.2	40.3	22	58.7
Snrpe	5.3	12.1	9.1	6.6	4.3	7.4	34.5
Snrpf	3.2	3.2	7.1	4.8	2.1	6.1	8.6
Snrpg	2.6	4.4	4.6	4.1	2.7	2.9	13.2
Snrpn	9.7	113	35.8	47.1	61.5	11.3	9.1
Snta1	23.3	5.2	4.1	2.4	5.6	92.6	0.7
Sntb1	3	5.2	0.1	0.1	0.1	0.1	0.3
Sntb2	0.6	0.7	1.4	0.2	0.1	1.1	8.5
Sntg1	0.1	2.7	9.5	2.5	0.1	0.1	0.1
Snupn	4.2	3.8	4.7	5.7	4	1.2	1.7
Snw1	10.5	8.1	15.9	11.6	8.7	12.1	13.4
Snx1	13.6	10.6	69.6	40.6	18.9	19.2	32.5
Snx10	7.7	24.7	12.9	3.7	1.5	9.4	4.4
Snx11	9	7.7	8.4	9.6	9.1	6.8	7.5
Snx12	12.2	21.3	19.6	22.3	14.6	24.6	17.9
Snx13	12.1	7.1	12.7	11.3	4.3	3.6	15.3
Snx14	23.9	7.1	22.4	15.1	7.5	3.4	6.6
Snx15	4.8	9	7.5	35.1	44.8	8.7	12.5
Snx16	2.9	11.4	3	2.7	0.9	0.6	1.7
Snx17	18.1	20.4	46.3	47.9	43.5	157.7	50.6
Snx18	10.7	5.8	11.5	17	6	31.3	17.4
Snx19	10.2	4.4	10.3	10.3	6.3	5	6.6
Snx2	11.4	11.5	17.7	9.3	4.7	19.1	24.6
Snx20	0.1	0.1	1.4	0.2	0.1	45	0.4
Snx21	6.9	15.6	6.5	2.9	3.3	3.1	4.7
Snx22	2.1	2.6	45	23.1	1.9	1	0.1
Snx24	5.5	4.6	8.1	6.5	4.9	9.9	3.2
Snx25	7.3	6.8	21.2	9.4	1.1	2.9	8.1
Snx27	15	20.5	22.4	16	10.2	5	5.4
Snx29	1.7	4.2	6.3	6.3	3.8	15.6	2
Snx3	58.1	56.6	133.6	86.7	65.4	82.6	179.5
Snx30	2.1	4.8	4.4	22.8	11.1	8.9	0.1
Snx32	16	21.5	18.1	17.7	18.1	3	1
